"LSOA21CD","RGN23NM","BSC_Blue_withgaps_withLondon","BSC_Blue_withgaps_noLondon","BSC_Blue_nogaps_withLondon","BSC_Blue_nogaps_noLondon","BSC_BlueProximate_withgaps_withLondon","BSC_BlueProximate_withgaps_noLondon","BSC_BlueProximate_nogaps_withLondon","BSC_BlueProximate_nogaps_noLondon","BGC_Blue_withgaps_withLondon","BGC_Blue_withgaps_noLondon","BGC_Blue_nogaps_withLondon","BGC_Blue_nogaps_noLondon","BGC_BlueProximate_withgaps_withLondon","BGC_BlueProximate_withgaps_noLondon","BGC_BlueProximate_nogaps_withLondon","BGC_BlueProximate_nogaps_noLondon"
"E01001879","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01001880","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01001881","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01001882","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01001883","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01001884","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01001885","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01001886","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01001887","London",0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
"E01001888","London",1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
"E01001889","London",0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
"E01001890","London",0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
"E01001891","London",1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
"E01001892","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01001893","London",1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
"E01001894","London",1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
"E01001895","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01001896","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01001897","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01001898","London",0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
"E01001899","London",0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
"E01001900","London",0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
"E01001901","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01001902","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01001903","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01001904","London",0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
"E01001905","London",0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
"E01001906","London",0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
"E01001907","London",0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
"E01001908","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01001909","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01001910","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01001911","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01001912","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01001913","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01001914","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01001915","London",1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
"E01001916","London",1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
"E01001917","London",1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
"E01001918","London",0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
"E01001919","London",1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
"E01001920","London",0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
"E01001921","London",0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
"E01001922","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01001923","London",0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
"E01001924","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01001925","London",0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
"E01001926","London",0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
"E01001927","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01001928","London",0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
"E01001929","London",0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
"E01001930","London",0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
"E01001931","London",0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
"E01001932","London",1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
"E01001933","London",1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
"E01001934","London",1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
"E01001935","London",0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
"E01001937","London",0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
"E01001938","London",1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
"E01001940","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01001941","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01001942","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01001943","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01001944","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01001945","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01001946","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01001947","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01001948","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01001949","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01001950","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01001951","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01001952","London",0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
"E01001953","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01001954","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01001955","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01001956","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01001957","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01001958","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01001959","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01001960","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01001961","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01001962","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01001963","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01001964","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01001965","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01001966","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01001967","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01001968","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01001969","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01001970","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01001971","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01001972","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01001973","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01001974","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01001975","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01001976","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01001977","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01001978","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01001979","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01001980","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01001981","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01001982","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01001983","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01001984","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01001985","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01001986","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01001987","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01001988","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01001989","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01001990","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01001991","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01001992","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01001993","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01001994","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01001995","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01001996","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01001997","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01001998","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01001999","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002000","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002001","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002002","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002003","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002004","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002005","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002006","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002007","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002008","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002009","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002010","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002011","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002013","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002014","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002015","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002016","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002017","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002018","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002019","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002020","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002021","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002022","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002023","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002024","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002025","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002026","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002027","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002028","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002029","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002030","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002031","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002032","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002033","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002034","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002036","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002037","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002038","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002039","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002040","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002041","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002042","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002043","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002044","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002045","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002046","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002047","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002048","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002049","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002050","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002051","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002052","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002053","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002054","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002055","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002056","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002057","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002058","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002059","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002060","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002061","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002062","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002063","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002064","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002065","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002066","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002067","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002068","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002069","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002070","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002071","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002072","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002073","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002074","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002075","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002076","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002077","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002078","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002079","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002081","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002082","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002083","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002084","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002085","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002086","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002087","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002088","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002089","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002090","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002091","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002092","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002093","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002094","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002095","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002096","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002097","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002098","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002099","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002100","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002101","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002102","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002103","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002104","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002105","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002106","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002107","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002108","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002109","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002110","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002111","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002112","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002113","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002114","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002115","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002116","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002118","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002119","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002120","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002121","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002122","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002123","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002124","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002125","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002127","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002128","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002129","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002130","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002131","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002132","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002133","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002134","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002135","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002136","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002137","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002138","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002139","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002140","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002141","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002142","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002143","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002144","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002145","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002146","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002147","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002148","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002149","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002150","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002151","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002152","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002153","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002155","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002156","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002157","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002158","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002159","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002160","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002161","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002162","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002163","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002164","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002165","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002166","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002167","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002168","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002169","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002170","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002171","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002172","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002173","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002174","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002175","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002176","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002177","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002178","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002179","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002181","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002182","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002183","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002184","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002185","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002186","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002187","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002188","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002189","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002190","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002191","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002192","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002193","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002194","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002195","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002196","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002197","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002198","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002199","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002200","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002201","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002202","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002203","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002204","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002206","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002207","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002208","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002209","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002210","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002211","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002212","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002214","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002215","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002216","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002217","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002218","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002219","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002220","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002221","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002222","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002223","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002224","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002225","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002226","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002227","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002228","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002229","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01002230","London",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
